            N=1            N=2           N=10          N=100
        1.06059        1.48835        1.42712       0.860455
        2.03012        2.38185        1.27495       0.938077
       0.788131        1.55612        1.22193         1.0388
      0.0908479        1.06981       0.954811        1.07627
        1.36708       0.333693       0.666544        1.10167
        2.37965       0.665966       0.575551       0.905241
        2.13504        2.15632        1.08836        1.02881
        2.82339        1.07768        1.10268       0.905014
       0.415661       0.871539        1.47451        1.14801
        1.40907       0.956313        0.92411        1.18816
        1.45618        0.65666       0.900438       0.845957
       0.817939        2.62822        1.16273        1.00891
        2.08539       0.490482       0.982559       0.891513
       0.560939        1.76219        1.34049        1.07813
       0.119444        1.00826       0.765158        1.10995
     0.00996449       0.788031        1.11524       0.991729
      0.0108038       0.731878        1.02223       0.977026
        1.97645        1.57407        1.45619        1.11384
       0.112814       0.690638       0.904228         1.0104
        6.12174       0.623183       0.664574        1.15138
      0.0324623       0.548963       0.983872       0.949345
       0.480285        0.71697       0.923587       0.936241
        1.30736       0.523091       0.642068       0.906591
       0.132043        1.10034        1.83401        1.16038
       0.425613       0.945689       0.547215        1.15123
       0.233277       0.573911        1.02949        1.05176
        2.71508       0.283697       0.837157       0.857096
       0.289732        1.84681        1.00893        1.12619
        1.34408        1.59894       0.841342       0.925355
        2.30391         0.8703       0.499638         1.0678
       0.288181        3.67769       0.816355       0.917394
        1.51838       0.903888        1.07766       0.916133
        1.48578        1.35425        1.15641       0.839791
       0.168863       0.384031       0.954555       0.981356
      0.0684459       0.711724         1.2521       0.986576
        2.63371       0.322353       0.870272        1.02314
        2.61629        0.66472        1.21439        1.05017
       0.912789        1.02327       0.856632       0.795484
       0.334934       0.985715        1.09259        1.06465
       0.164751        1.63442        1.28173        1.11163
        2.69193       0.597587       0.903179         1.0004
       0.551446         1.1226       0.551074        1.02592
        6.11125        0.59611       0.858683       0.974279
       0.408002        1.79972       0.936201       0.851537
       0.362533       0.535014       0.966732         1.0084
       0.788083       0.946155        1.43594       0.971056
        1.01491       0.620968        1.11875       0.982315
       0.103491       0.928576       0.666236        0.93239
       0.266209        1.22531        1.01668       0.933965
         1.3888       0.340646       0.804115         1.2161
        1.38938        1.02457       0.627865        1.00119
        0.19408       0.430141        1.45833        1.03507
        1.79703        1.99689        1.05213       0.847571
       0.153964        2.06249       0.863649         1.0472
        3.03048       0.884654        1.10217        1.01366
        1.61079       0.505815       0.748993       0.960249
       0.148229       0.533831        1.07181       0.992482
         1.1813        2.45348        1.05996       0.996029
       0.115639        1.37992        1.26735        1.02739
        1.69224       0.654651       0.824799        1.08425
       0.096743        0.82756       0.856054       0.998522
         0.2691        1.03821        0.83906        0.94703
        1.39264       0.836793       0.349324          1.155
       0.362446       0.386643       0.667898        1.05496
       0.069817       0.422913       0.842235        1.09935
        1.63655       0.714442         1.1269       0.919241
        1.72824        1.70359       0.825969        1.05579
         2.1227         1.0648        1.21117       0.930193
        1.55408         1.6725       0.993724       0.900983
       0.505721        1.45654         1.0589        1.04756
      0.0609144        0.27483        1.20935       0.873392
         2.7486       0.783878       0.865114        1.01684
       0.104885        1.01308       0.685692        1.04786
       0.564266       0.374642       0.742826        1.08752
        1.00081       0.525449       0.989159        1.00078
        1.47416         1.1413        1.30539          1.112
       0.205207         1.7404       0.773145        1.05214
       0.298002       0.349238       0.877053       0.933101
       0.657734        1.94446       0.616877       0.944268
         3.5468        1.53102       0.609495        1.11351
         1.2962        1.93668        1.18762        1.11691
          1.187        0.66042       0.884776       0.932425
        1.15751        0.60073         1.3638        1.04811
         0.2845       0.806503       0.968191         0.9027
       0.704897       0.569882        1.56428        1.05374
     0.00619255       0.317689       0.823428        1.00385
        1.91011       0.061667       0.806187        1.06236
       0.224129       0.400953       0.932933       0.988929
      0.0834173       0.300391       0.390988       0.862288
        2.44969        0.56572       0.920553       0.948429
       0.032328       0.498275       0.994929       0.853172
        1.07929       0.892731        1.09003       0.865189
        1.39358         1.7728       0.721676        1.24662
        1.24107       0.738185        1.25077        0.71633
       0.105925       0.230626       0.607389        1.00243
       0.117833       0.721548       0.680926       0.955782
      0.0450116       0.435085        1.34911        1.00604
        0.96503        1.52425        1.16073       0.894118
       0.675436       0.985904        0.96174        1.13218
        1.00146       0.215033       0.633904        1.12831
       0.917945        2.91496        0.77218        1.03748
     0.00640896        1.38556       0.622244        1.07489
       0.115742       0.365568        1.31819        1.09952
       0.312177        1.43853         1.1858        1.07285
        1.04523       0.825925        1.01392        1.06082
        1.02414         0.8404       0.732097        1.03161
       0.213884       0.620989         1.1862       0.974779
      0.0361001       0.562492       0.729314        1.16641
       0.267515       0.790167       0.904537        1.02928
         1.8826       0.718583         1.6648        1.03592
         1.4176       0.194361       0.994814       0.771833
        0.21513        1.52756       0.527303       0.907909
      0.0522609       0.654345        1.58712         1.2182
       0.352237       0.175849         0.7653        1.02994
       0.769344        1.03114         1.3555       0.831639
          2.741       0.460456       0.984952        1.11773
      0.0948166        0.28082       0.742421        1.09464
       0.766724        1.19825       0.976663       0.899849
       0.378489        1.48926       0.722384         1.0949
       0.747567       0.301183       0.954159        1.01817
       0.293532        1.58797       0.987946        1.10361
       0.973871       0.539837       0.770655       0.820435
       0.262341       0.692725       0.808182       0.958558
        2.07558        1.03921       0.984406        1.01014
       0.855751         1.2585        1.14902        1.06475
      0.0105381       0.322931        1.06292        1.00567
        1.15712       0.727507       0.862476        1.05727
       0.869133        1.09593       0.639003        1.00555
        0.67793       0.256911       0.448975       0.979833
        1.54959       0.950582        1.39186       0.983032
       0.470696       0.581854         1.1896       0.892948
       0.357176       0.680561       0.714316       0.863447
        1.61542        0.35196        1.41809       0.897449
        0.77561       0.787582        1.13774        1.03821
        1.67457       0.114487       0.773205        1.08685
       0.776806        2.02187       0.882922        1.03378
        2.75974        1.92297        1.34316       0.801996
       0.460951         1.3483         1.0172        1.02832
       0.427101       0.292886        1.54729        1.05382
        0.30566       0.820956        1.00878       0.930677
       0.401422       0.649409       0.976142       0.896938
       0.406689        1.60185         1.4881        1.10718
        1.54357       0.517443       0.878935       0.955676
       0.649813       0.732414          1.011        1.01614
      0.0391622       0.527947        1.40285        1.01037
        3.77952       0.358281       0.886738       0.838325
       0.562494        2.53031       0.771199       0.974363
        0.89114         2.1957       0.893087       0.833512
        1.57509        1.74441        1.29364        1.03015
       0.492726       0.693808        0.61748       0.826195
        2.05615       0.360699       0.352169       0.931988
       0.150327        1.05237        1.17159       0.975647
        0.52526        1.17868       0.656642        1.12536
        2.15892       0.856806        1.08931       0.906516
        1.52509        1.02032        1.44701       0.963597
        1.06697       0.171988        1.05001        1.14028
      0.0641189        2.41472       0.552187        0.91322
        2.11384        1.01176        1.36519         1.0456
        1.54391        1.13425        1.53495       0.991126
     0.00143523        1.10539       0.907099       0.998996
        1.14076       0.338739        0.43942        1.03278
         1.4638       0.240099       0.884919        1.02367
       0.550033       0.639431        1.43435        1.05697
        0.94498        1.01029        1.26893        0.84278
       0.549455       0.566235        1.44587       0.786005
        1.70285        1.02283        1.46171        1.09471
        0.10673        1.04926        1.06686        1.18384
       0.678325       0.243648       0.952925       0.962231
       0.304804        1.60207       0.956197       0.960631
       0.578209       0.776663        1.09598        1.06893
       0.542826       0.753839       0.844691        1.15922
       0.574077       0.098777        1.12385       0.977166
        1.90622       0.891419       0.496497        1.05782
        0.44113       0.943668       0.618439       0.940399
        1.01043       0.415239        1.45151         1.1285
       0.627102       0.325766        1.43016        1.14761
       0.363622        2.12749       0.777376       0.989554
       0.728132        1.08148        1.16848        1.09058
       0.549159        2.60212       0.994574       0.938864
       0.849831        1.46571         0.6327        1.00116
       0.174772       0.607122       0.937497       0.992927
       0.106195       0.131121       0.901098        1.13174
        0.13771        1.81882        1.15724       0.822628
     0.00743933        0.50972       0.883766       0.901495
       0.770875        1.78075       0.761595       0.895234
       0.552004       0.391313       0.983558        1.04806
       0.105202        1.30919        1.46908        1.09688
      0.0132581        1.56827        1.02724        1.11717
        0.38611        2.09379       0.562544        1.08228
       0.117197       0.667479       0.923274       0.875508
        0.40487       0.325662       0.325158       0.993632
       0.676153       0.767645        1.57079        0.82219
        2.77076       0.377698        1.05185       0.995942
         1.3733        1.00759        1.07762       0.849465
        1.68273        2.54485        1.15833        1.00546
        1.35526       0.637415       0.770054        1.05009
        1.49932       0.173482       0.737353       0.994124
        2.13953       0.934865        0.93113       0.957954
        4.50398       0.560976       0.784118        1.02742
       0.545985       0.231315        1.11498       0.958313
       0.488512       0.423229       0.606886        1.18413
      0.0704539        1.16853       0.635436        1.10286
        0.22864       0.591992        1.49307        1.06304
       0.178883        1.22073       0.893135       0.832902
      0.0170238        1.20818        1.80554        1.04682
         0.7378        1.32584        1.12809        1.18263
        1.91383        1.57868        0.71536       0.916314
      0.0348614        0.65642       0.919922        1.00045
        1.04786         2.6629       0.846992        1.12994
        1.16689       0.931129        1.07764        1.07785
         6.2644        1.32676       0.905492        0.97352
        1.57369       0.573187       0.643546        1.15991
      0.0198767       0.706102       0.448497        1.06477
       0.847143        1.83151          1.329        1.13729
       0.151087       0.821958        1.41561       0.914354
        2.52666       0.689868       0.922848       0.992513
      0.0999874        0.20481        1.36209       0.967899
       0.365299       0.723715        1.32673        0.93109
       0.782584        1.06004        1.33705        1.21626
        2.03975        2.31781        1.06182       0.788763
       0.766932       0.792806        1.04535        1.21883
       0.687792       0.647816        1.11103        1.16992
       0.445976        1.39848        1.26878        1.19013
        2.81524       0.193093       0.775985        1.07116
       0.962808        2.70658       0.705338       0.912234
        1.14333         2.6847        0.55772       0.814713
       0.127847       0.361814        1.12023        0.75174
        1.62037       0.982174       0.973625        1.03929
       0.503826       0.694578       0.978446        1.00221
         1.2582       0.734181        1.40256       0.969981
       0.783483       0.989734       0.688415       0.908724
        1.06171       0.268045       0.620352        0.96146
       0.203045       0.790999       0.665425       0.968091
       0.901385        1.28207       0.942304       0.806699
       0.131897      0.0654232       0.830111         1.0762
       0.440297        1.08349       0.982137        1.14886
       0.273872        1.00345       0.976275       0.995447
       0.233698        1.39105       0.919351        1.08209
       0.490198        1.35905        1.03579        1.05693
       0.131852        1.95133       0.787866       0.882474
       0.408229       0.418032        1.00157         1.0267
        3.46356       0.145096        1.15798       0.946815
        1.01633        1.94453        1.49553       0.937961
       0.494534       0.781973       0.846854       0.969381
       0.192076        1.39516       0.879231        1.19536
        0.31609       0.271356        1.21648       0.905432
         1.3144       0.255454        1.39172       0.859316
       0.656606       0.357472        0.81975        1.15258
        1.84279        1.36908        1.11213        1.01028
        3.06092       0.490947        1.42229        1.09799
        1.88029        0.30096       0.456776        1.07998
       0.836622       0.250964       0.984968       0.896591
        3.03477       0.464219       0.625361        1.18727
        1.35827       0.768706       0.676526       0.949139
       0.170187       0.207272       0.617697       0.880678
        3.64798        1.15162        1.14532       0.971307
       0.600056         1.6499        1.19144       0.941008
        2.79977        1.47671       0.981638        1.12321
      0.0327842        1.17769       0.524462        1.13838
        3.39107       0.675047       0.983684       0.925099
       0.266501       0.820793       0.554076       0.784336
       0.193657        1.47865       0.695304       0.915261
       0.360352       0.555342         1.2463       0.932545
       0.369595       0.831167       0.572063         1.0894
       0.568245         1.6551        1.11323        1.05674
      0.0364726       0.501938        1.05841       0.946239
        1.14814         1.5713        1.60713        1.05061
        1.63579        1.53109        1.46216        1.07369
       0.658831       0.617171        1.50993       0.971928
         1.7989       0.520839       0.963897        1.08629
        1.27403        1.74785        1.56178        1.03602
      0.0946404        1.33436        1.29209        1.04315
       0.293174       0.317318        1.07503        1.04107
       0.416694        1.13622       0.737265       0.900303
       0.615781       0.418613       0.936215        1.01119
       0.836848       0.756507        1.60916        1.11702
        1.96568        1.41696        1.85882        1.15869
       0.165545        0.81595       0.926461        1.13853
         1.4311       0.674189       0.370841        1.11805
         2.0668       0.771417       0.720837       0.828596
       0.386204        1.08825       0.693663        1.05244
       0.695499        2.40837        1.09622       0.951483
       0.473636       0.817548        1.14288        0.99392
        1.43315        1.71488       0.624225       0.801179
       0.444281       0.328761       0.987982       0.740983
       0.406384       0.450912        0.76849        1.03239
       0.119131        2.40892       0.885741       0.956598
        2.91092        1.64081       0.967047          1.081
       0.313027        1.51031        1.31184        1.03415
       0.722069        1.17531        2.05898        1.14115
         1.0842        1.23851        1.74375       0.877999
       0.295656        1.02048       0.787106        1.01591
       0.132965       0.865747        1.22556        1.02091
       0.149781       0.510116       0.882818        1.01523
       0.150245       0.441091        1.15609       0.879428
       0.377595       0.977347        1.11899        1.02662
        1.33683        2.07334       0.824912       0.815752
       0.673454        0.38839        1.19065       0.858086
       0.302108        1.78574       0.915415       0.717925
        1.06806       0.602809        1.73857        1.05036
       0.982963        1.39014         1.0712       0.912507
       0.880669       0.698034        0.68029        0.94183
       0.193453        1.50804       0.937728        1.07579
       0.875038        1.66068       0.829416        1.18285
        3.60858       0.396038        0.95973         1.1214
       0.200869       0.629638       0.736512        1.01359
        2.60229       0.873324        1.03322        1.11221
       0.839159         1.5103        1.07182        1.04459
        3.03764       0.764815        1.20661       0.776917
       0.322989        2.67231        1.28386       0.890179
       0.404345       0.964568       0.374771       0.952372
       0.501366        1.52353       0.999411         1.1908
        3.50685       0.752339        1.20016         1.0365
       0.668862       0.928755       0.701856       0.974386
        0.21494       0.765828       0.988899        1.16617
        1.29848        1.00251        1.54669        1.02231
      0.0896161       0.135635        1.12157        1.00709
        0.46764        1.00778       0.632859       0.940916
       0.296867        1.49283       0.803298       0.939578
        2.92253        2.00678        0.63793        1.02972
       0.128043        2.69068         0.7715       0.966727
        1.78332        1.09981         1.0268       0.968607
       0.525443       0.584142       0.908166        1.12447
        3.45656        1.12076        1.33863       0.794368
       0.684851       0.676275        1.07483       0.803305
        1.92729       0.169778        1.24745       0.967363
       0.840025       0.348484       0.965607        1.04141
        1.24648      0.0677359        1.21604       0.788347
       0.849779       0.507082       0.659622       0.948854
       0.452139       0.506295        1.32943        1.01263
        0.24145       0.347768       0.922435        1.09195
        1.52246       0.524324       0.876095        1.06229
        1.83372        1.95969        1.41494       0.957319
       0.922739       0.780276       0.891116        1.06823
       0.576378        1.86629       0.766998        1.03285
        2.84472      0.0941825       0.887885       0.933314
        1.08802       0.347598       0.764477        1.18233
       0.268878        1.21569        0.98495       0.978138
       0.978849       0.662346        1.47904        1.03747
        1.65781       0.519496        0.83042        1.16312
        2.81396       0.503817       0.558569        1.14221
       0.155105       0.520744       0.472658        1.05838
        3.00087         0.1261       0.933886       0.956796
         1.4683       0.999549       0.592889       0.878181
        2.02744         1.0744       0.908946        1.22567
        2.10537        0.94644        0.55799        1.15293
        2.91792       0.409355         1.5851        1.01379
      0.0509616       0.266385        1.01999        1.09591
       0.705086       0.886596        0.59929       0.959274
       0.470585        1.68789       0.862909        1.10574
       0.684874       0.697889       0.801516        1.14721
        1.84303        3.20204       0.664722       0.917568
        1.46069       0.134558        1.15955        1.07092
       0.151144         1.2816        1.12907        1.05861
       0.513694        1.07135         1.2978       0.850416
        1.40736        1.02594        1.14382        1.21183
       0.423031       0.913143        1.13389        1.10932
       0.714772        1.10347        1.07492        0.85241
       0.690188        1.37253       0.822104       0.934381
       0.261966        1.90215        1.17844        1.04735
       0.648534       0.643982        1.02305       0.744119
       0.585183       0.708776       0.615586        1.07863
       0.364772       0.470653       0.729693       0.926928
      0.0536234       0.538432       0.864807        1.14014
        3.47908       0.654609        1.03823        1.11179
        1.00147       0.354136       0.793956        0.81689
       0.298206       0.513977        1.20185        1.06362
       0.127826        1.93809       0.654679        1.13066
        2.44706       0.174541        1.35937       0.902493
        1.11152       0.417534        1.17248       0.830424
       0.125418       0.395688       0.884309       0.897047
       0.170062        2.73792       0.354239        1.01266
        1.05677        2.54337       0.984306       0.870572
        1.37204        0.91825        1.45287       0.933139
       0.965938       0.133726       0.852886       0.941785
       0.271071       0.809733       0.810274        1.00169
       0.115582        2.00198       0.884113        1.07786
       0.557778       0.509048       0.995007        1.04753
       0.879965       0.149359       0.877743        1.07851
        1.28604        0.37228        0.58728       0.814043
      0.0474204       0.362817       0.810573       0.888143
      0.0192746       0.655144       0.371339        0.78924
       0.781254        2.42503        1.49916       0.979026
       0.403089        1.41287       0.728993        1.07307
       0.835654        2.44616          1.436       0.900024
       0.667357       0.965248        1.13036        1.02206
        0.71083        2.51483       0.986943         1.0312
       0.427586       0.958265       0.679264       0.981034
       0.632709        1.18297        1.33069        1.04731
      0.0122252        1.25894       0.667773       0.853591
       0.568502       0.881452       0.792523        1.01299
       0.137074         1.4965        2.59716        1.04658
       0.460315        0.96908        1.02639       0.934445
        1.59807        1.05123        1.13534        1.05958
       0.591918        1.01391        1.40144        1.03552
       0.705088       0.861822        1.07255       0.998942
        2.50622       0.620554         1.0974       0.949973
       0.149651        1.48029       0.924313        1.03219
       0.441968        2.08464       0.937317        1.28289
       0.140579        0.54301       0.758417       0.928985
       0.553512       0.314609        1.20196       0.891811
       0.256846       0.394293        1.29715       0.836806
        2.00455       0.228214        1.80377        0.84877
       0.427491       0.304583        1.10075        1.04511
        1.35735       0.340966       0.382489        1.08555
       0.386835       0.437141       0.778318       0.857034
        2.23579       0.747744        1.05506       0.967793
       0.520677        1.50595        1.02759        1.03251
        1.67162        0.81643        1.10325       0.923697
       0.474095        1.74924        1.44771        0.93825
        2.23842       0.999701        1.03544       0.951547
        1.03687        1.09849       0.766262        1.14756
          1.225       0.713591         1.6684       0.909443
        2.01231        1.61415        0.71689        1.05125
       0.781557        1.26791       0.986371       0.910327
      0.0336013         2.3293        1.53725       0.874989
        1.28618        2.38004        1.28261        1.17672
       0.331073        1.06444        1.47224        1.07109
        2.49266       0.220464       0.817497       0.896016
        2.70999       0.244041       0.987258        0.94152
        3.07473        1.35911       0.405955        1.01891
         3.3968        1.31391       0.686029       0.840338
       0.122161      0.0385647        1.16127       0.931339
       0.381472        1.70171       0.620505       0.867172
        5.42138       0.585414        2.09366        1.03469
       0.738199       0.650806       0.700476       0.967069
        1.46208        1.67156        1.01259       0.986397
       0.540555       0.717286        1.20543       0.974547
      0.0547245       0.356689        1.00486        0.90992
        2.06132        2.40827       0.518001       0.812681
       0.751269        1.15975        1.53793       0.770064
      0.0185314        2.07541       0.617815       0.866824
       0.890706        0.39772        1.10124       0.931508
        0.58416        0.59666       0.844813        1.05444
       0.237252       0.735212       0.636888        1.10668
        0.84675        1.63232       0.941396        1.04533
        2.69061       0.598094        1.07472       0.860528
         1.6992        0.79078        1.25459        1.04984
        1.99467        1.59528        1.41072       0.934414
         2.1667       0.192592       0.753706        1.08458
        1.44769       0.712773       0.792787        1.04636
       0.674693       0.501215       0.985808       0.913798
        1.81148        0.64595       0.662328        1.03306
       0.705718        1.41214        1.13862        1.03577
      0.0875696       0.592114        1.43621        1.10825
      0.0384699        4.46876        1.11137        1.05569
       0.507585       0.611698       0.756818         1.0751
       0.879948        2.08813       0.305251       0.903552
        2.91583       0.827659        1.01508        1.02259
       0.590622       0.300213        0.78555       0.962046
        0.33577       0.406807       0.742719       0.894137
       0.194966       0.359158       0.832125        1.18645
        2.55429       0.349979       0.912071        1.09674
        2.14914       0.614647       0.815412       0.948369
       0.944633       0.213116       0.939122        1.03645
         1.4059       0.332123         1.6224       0.917686
       0.732751        1.66539       0.863774        1.00221
       0.372247        1.03648        1.01871       0.831836
     0.00567311       0.607661        1.33688        1.02356
       0.307133        1.05356        0.88932        1.07048
       0.925753         1.0487       0.771445       0.930156
        2.35833       0.477813        1.26687        1.13005
        2.62133       0.114531       0.397601       0.872953
       0.426445       0.850299       0.792401        1.04629
        2.99907       0.340744        1.28536        1.04017
        3.74224       0.294565       0.367814       0.957819
       0.593383       0.228194        1.18322       0.742296
        0.20389       0.709274        1.00336        1.09453
      0.0113281       0.887509       0.779807        1.07393
      0.0819287       0.529623       0.998896       0.997235
       0.106233       0.509502       0.800173        1.02357
        1.18337        0.92042       0.449075        1.20132
         1.2009       0.728985        1.03683       0.993407
       0.543482        1.31917       0.847741       0.981575
        1.33625        1.50197       0.626918        1.01599
      0.0862893       0.792064        1.16645       0.856133
        2.40911       0.783273        1.07614         1.0175
        1.90444       0.787655       0.830368        1.07891
         1.5303       0.852473       0.940368       0.988185
        1.51689       0.563958       0.761282        1.05104
       0.624361       0.910917       0.977258        1.18286
       0.158067        1.18207        1.06584       0.923336
       0.619603       0.590681       0.946176       0.950459
        2.24763        1.34972       0.589764         1.2775
       0.771595        0.83742       0.689824          0.999
       0.876706       0.466111        1.28924       0.911692
        1.91416        2.71371        1.26328       0.756411
       0.117371        1.52163        1.25721        0.84872
       0.266216       0.591287       0.867507        1.08718
         2.0567       0.350074       0.871402        1.22386
       0.231832       0.471524       0.912164        1.14905
       0.895646       0.607599        1.66274        1.11315
      0.0811289       0.530004       0.913905       0.908383
       0.130824       0.600807       0.919256         1.0507
       0.832272       0.593332        1.03075        1.09005
       0.251048       0.954601       0.606636        1.17179
       0.786945       0.452687        1.12123        1.08613
     0.00608089       0.748682       0.999501       0.911122
        2.89375       0.359233       0.715167        1.11386
       0.885003       0.663662        1.26987        1.04553
       0.911159        0.30944       0.664018       0.994693
        1.31359       0.196315        0.69727        1.05193
       0.757315        1.04286        1.19991       0.871771
       0.569455       0.841113        1.82043       0.933672
        0.22041         1.3665        1.21696       0.940965
       0.529357       0.483676       0.855015        0.92853
       0.309617        1.03118       0.807532       0.885161
        2.60446       0.256813        1.10739       0.988725
      0.0951867       0.818653       0.698163        1.05748
       0.544961       0.683764        0.55783       0.872743
        1.94871       0.102522       0.522109       0.869953
        1.26434        1.65568       0.778016        1.16534
       0.591123       0.363491       0.611549        1.03864
       0.122779       0.796644        1.35317       0.891153
          1.512         2.1928        1.21564       0.897019
       0.463219       0.544829        1.00361        1.09311
       0.311164       0.413518       0.480468       0.936627
        1.71843        2.26261       0.911146       0.900713
       0.944531        1.91956       0.876343         1.0855
        1.22713        1.65233        1.28044       0.877805
       0.531757        1.70283        1.29645       0.964965
       0.192984         2.1438         1.1162        1.00226
        1.42809        1.44324       0.877397        1.08169
        1.49425       0.205516        1.43596       0.984526
        1.14688       0.334396        1.20126        1.03648
       0.196217       0.719535        1.29665       0.944387
         4.6874        1.30831        0.61541       0.914659
        1.74908        1.61074         1.1643       0.933424
       0.142825       0.405525       0.855534       0.989749
         1.2678        1.49606       0.979524       0.913255
       0.435188        2.04551       0.795115        1.01857
       0.274896       0.819932       0.439225       0.883381
        1.06231        1.49945       0.948957       0.748814
        1.53308        1.88143        1.30895       0.962032
       0.312578       0.550901       0.931334        1.06342
       0.284646        1.26133       0.621326        1.08005
       0.270436        2.04902       0.507192        1.02363
       0.431185        1.63242        1.29409        1.03619
       0.296768        1.13599       0.680174       0.889669
       0.598164       0.258597        1.30052       0.809047
        0.29602       0.411742       0.731168       0.969218
       0.241428         0.4196       0.760552        1.10623
        1.11237        1.07687       0.806615       0.964575
        3.76632        0.33311        1.19523         0.8969
         1.5458       0.885371        1.03679        1.08869
       0.821128       0.485739       0.751602         1.1635
        2.46898       0.564123        1.48355        1.03455
       0.401631        1.56997       0.585838        1.00394
       0.515198       0.660851       0.741177       0.938033
       0.116357       0.909814         1.2401         1.1169
        2.60383        1.16365        0.85311       0.906428
        1.31484         1.0983        1.11005       0.919996
       0.345896       0.383655       0.570017       0.874974
        0.76853       0.423549       0.770148        1.07934
        1.35528       0.972744       0.769533       0.770927
        1.15776       0.233966        1.13291        1.15127
         1.3907        0.86688         0.9043       0.992617
        2.40284       0.242845        1.19269       0.925273
       0.190987       0.910126       0.517026        1.15628
        0.66272        1.87866       0.905826       0.854644
       0.364839       0.815056       0.855226        1.09308
         2.1543        1.18934        1.34414       0.938908
        2.07599       0.457898        1.07211        1.04448
        1.78991       0.798593        1.31506        1.08564
        1.43192        2.51953       0.722685        0.97669
        2.85739       0.422936       0.522254         1.2502
       0.487046        0.51088       0.599685         1.0314
       0.773387        2.15925       0.876362       0.947811
       0.444473       0.850862       0.808967       0.917471
       0.145361        0.97506       0.905308       0.869048
       0.410358        2.80703       0.833565        1.05464
       0.540253        1.05483        1.33927       0.998095
        1.70812        2.79842        1.64001       0.960589
       0.868672       0.738859        1.47509        1.04858
       0.316082       0.481599       0.619081        0.85049
         1.7244        1.52629        1.47224        1.07486
       0.336174       0.564569       0.589351       0.952412
        1.05337       0.712109       0.506485        1.11188
       0.390179      0.0198467       0.812327       0.939776
       0.808991       0.852597       0.505538        1.08908
        1.81441       0.432299         2.2864        1.13912
         1.4824        1.69119       0.656925        1.00069
        3.63694        0.50958        1.21621       0.867994
        1.29531       0.947481       0.780764        1.17053
       0.209144        2.22255       0.753246        1.23407
       0.767673       0.758849        1.12991         1.0777
       0.881504       0.888437       0.871348         1.0736
       0.281693        1.50528         1.4846       0.938174
       0.200739       0.950805        1.39702        1.01297
       0.241053       0.206516       0.912703        1.07808
        0.86318        1.56757       0.892633        1.06201
       0.289658        1.79411        1.07528        1.06531
       0.646463        1.35344        0.58725       0.805795
       0.726923       0.540286        1.31327       0.900748
       0.932167        3.43207       0.812974       0.994221
       0.915493        1.00158        1.36624       0.798777
       0.162208        1.99791         1.0463         1.0625
       0.993446       0.872064         1.3839        1.04173
        1.00069       0.606654        1.08793        0.83771
       0.640053        1.37808        0.84232       0.900661
       0.651687        0.67061       0.671407        1.14242
       0.496754       0.953445       0.650877       0.844609
       0.481436        1.30095         1.3605        1.04076
        1.73294       0.950705        1.03536       0.888903
       0.772948       0.982382        1.36415        1.00192
       0.252173       0.110549       0.579407        1.06025
       0.686931       0.855869       0.867867        1.10767
       0.547009       0.452312        1.13077        0.94407
       0.228488       0.888854       0.829688       0.907211
        0.92726       0.916013       0.845003        1.22602
       0.268839       0.530974        1.31859       0.922344
        0.15551        1.08963       0.751288       0.974093
       0.108605        1.42325       0.824582        1.10844
       0.210793       0.586157       0.694447        1.11059
       0.484469         1.7276        1.12068          1.101
       0.425367       0.579185        1.13739        1.06182
        1.35684       0.262601        1.28979        1.00472
        1.50454        1.75857        1.13957        1.04089
      0.0726412       0.365539        1.64459        1.01533
        2.20868        1.67747       0.861625       0.910174
        2.12489       0.827589       0.979302        1.01598
       0.489013       0.963953        1.35597         1.0496
       0.568735       0.252212        1.00474       0.837676
      0.0199973        1.61175       0.784582        1.08352
        1.40987        2.11168       0.936809       0.921943
       0.969559       0.134698       0.899752       0.959957
        3.02223         1.0825       0.591564       0.928448
        1.53397        1.01143        1.04711        1.31465
       0.677576       0.227209       0.692071       0.823681
        1.27518       0.419077        1.01752        1.03399
       0.104912        1.16849       0.671561       0.986665
       0.288417        1.34991       0.806448        1.13034
       0.392666        1.98206        1.04298        1.10996
       0.735071       0.313413       0.809428        1.06486
        1.57099         0.4058        1.44864       0.925666
       0.197715        2.70329        1.27418        1.02282
       0.904838       0.332973       0.590231       0.829938
        1.04294        1.61821        1.02388       0.864077
       0.646341        2.61903       0.849022       0.991654
       0.102771       0.644843        1.01946        1.08313
       0.234651        1.25282        1.57082       0.940912
       0.420005       0.871677         1.2607        1.07555
       0.272056        0.96986       0.678803       0.994913
       0.571641        1.26504       0.571072        1.03945
        1.09266        1.15722        0.69704        1.05117
       0.307045        1.00874       0.652666        0.99401
     0.00132367        1.27953       0.730333       0.945869
       0.503702        1.26812       0.464708       0.953835
       0.359443       0.607793        1.14551       0.855669
       0.654094       0.546149       0.750887       0.879637
        0.98869        1.41234       0.984266        0.97979
        2.58919        3.32975       0.918777        1.15332
       0.239718        1.54099       0.834119        0.98849
        2.49121       0.681392       0.712317       0.993379
       0.226637       0.440675        0.99919       0.949258
       0.168425       0.348534       0.959193       0.854626
        1.24494       0.914814       0.830402       0.914956
      0.0237788       0.576137       0.748509       0.982214
       0.108047       0.786915        1.19952         1.0695
       0.292611       0.509001        0.44583       0.937243
       0.595873        1.96116        1.37739        1.03751
        4.34614        1.46797       0.844182       0.989086
        1.75753        1.94548       0.976205       0.944371
